run_dir,epoch,global_step,state_path,config_source,notes,run_id,status,family,loss_config,objective,model_target,vlm,initial_checkpoint,resume_from,learning_rate,lr_multipliers,dataset_class,dataset_root,clip_filter,annotations,chunks,cameras,timing,route_in_prompt,camera_ids,frame_numbers,eval_count
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_kvband_lcdrive,1.0,1598,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_kvband_lcdrive/checkpoint-1598/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_420.out,Training settings recovered from completed training log,output_kd_4b_kvband_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layer_bands"": [0.01, 0.96, 2.03], ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 45.409, ""log_kv_regions"": true}}","45.409*KV; kv_layer_bands=[0.01, 0.96, 2.03]",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,2
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_kvonly_e3_lcdrive,3.0,4794,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_kvonly_e3_lcdrive/checkpoint-4794/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_409.out,Training settings recovered from completed training log,output_kd_4b_kvonly_e3_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 45.409, ""log_kv_regions"": true}}",45.409*KV,alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_kvonly_lcdrive/checkpoint-1598,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,2
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_kvonly_lcdrive,1.0,1598,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_4b_kvonly_lcdrive/checkpoint-1598/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kdtrain_404.out,Training settings recovered from completed training log,output_kd_4b_kvonly_lcdrive,included,VLM cache / block / field distillation and CE controls,"{""kd"": {""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 45.409, ""log_kv_regions"": true}}",45.409*KV,alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,2
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_prunedexpert_10b_lcdrive,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_prunedexpert_10b_lcdrive/config.yaml,,output_prunedexpert_10b_lcdrive,excluded: below one epoch / no completion evidence,Expert-on-student / supervised controls,"{""cotrain_vlm"": false}",Supervised action flow matching; VLM frozen (EoS control),alpamayo1_5_distill.models.expert_teacher.KaVaExpertTeacher.from_pretrained,,,,2e-05,{},alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_stage1_kava_control_lcdrive,1.0,2397,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_stage1_kava_control_lcdrive/checkpoint-2397/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kavatrain_371.out,Training settings recovered from completed training log,output_stage1_kava_control_lcdrive,included,KAVA latent-slot distillation and controls,"{""kava"": {""jacobi_iters"": 1, ""kv_align"": ""projector"", ""kv_layer_map"": null, ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_loss_weight"": 0.0, ""num_slots"": 8, ""slot_init"": ""vocab"", ""slot_init_cot_text"": ""/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/teacher_kv_lcdrive"", ""slot_init_std"": 0.02, ""teacher_layers"": 36}, ""latent_cosine_weight"": 0.1, ""latent_loss_weight"": 0.0}","CE + 0*latent + 0*KV; M=8, T=1, l1",alpamayo1_5_distill.models.kava_model.KaVaReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_sft/training/output_stage1_cosmos2b_lcdrive/checkpoint-3597,,1e-05,"{""vlm.model.visual"": 0.1, ""latent_proj"": 10.0, ""kv_projector"": 5.0, ""slot_embeddings"": 10.0, ""jacobi_proj"": 5.0}",alpamayo1_5_distill.data.kava_dataset.KaVaPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,False,False,1
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_stage1_kava_cosmos2b_lcdrive,1.0,2397,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_stage1_kava_cosmos2b_lcdrive/checkpoint-2397/trainer_state.json,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kavatrain_369.out,Training settings recovered from completed training log,output_stage1_kava_cosmos2b_lcdrive,included,KAVA latent-slot distillation and controls,"{""kava"": {""jacobi_iters"": 1, ""kv_align"": ""projector"", ""kv_layer_map"": null, ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_loss_weight"": 1.0, ""num_slots"": 8, ""slot_init"": ""vocab"", ""slot_init_cot_text"": ""/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/teacher_kv_lcdrive"", ""slot_init_std"": 0.02, ""teacher_layers"": 36}, ""latent_cosine_weight"": 0.1, ""latent_loss_weight"": 0.0}","CE + 0*latent + 1*KV; M=8, T=1, l1",alpamayo1_5_distill.models.kava_model.KaVaReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_sft/training/output_stage1_cosmos2b_lcdrive/checkpoint-3597,,1e-05,"{""vlm.model.visual"": 0.1, ""latent_proj"": 10.0, ""kv_projector"": 5.0, ""slot_embeddings"": 10.0, ""jacobi_proj"": 5.0}",alpamayo1_5_distill.data.kava_dataset.KaVaPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,False,False,2
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/overfit_one,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/overfit_one/config.yaml,,overfit_one,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_timestep"": ""zero"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""field_weight"": 0.001, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block + 0.001*field; t=zero, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_kd_2b_block2b_lcdrive/checkpoint-3500,,5e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/tmp/claude-1255/-home-achahe-alpamayo-recipes/85818c4b-b53a-432c-a8e5-86c442d98c76/scratchpad/one_clip.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/probe_dbg,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/probe_dbg/config.yaml,,probe_dbg,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""kd_temperature"": 1.0, ""kd_weight"": 1.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 1.0, ""log_kv_regions"": true}}",1*CE + 1*logit KD + 1*KV,alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/probe_dbg2,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/probe_dbg2/config.yaml,,probe_dbg2,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""kd_temperature"": 1.0, ""kd_weight"": 1.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 1.0, ""log_kv_regions"": true}}",1*CE + 1*logit KD + 1*KV,alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/roll_smoke,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/roll_smoke/config.yaml,,roll_smoke,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_timestep"": ""beta"", ""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true, ""roll_steps"": 2, ""roll_weight"": 0.0}}","1*block; t=beta, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,,,1e-05,{},alpamayo1_5_distill.data.camera_subset.CameraSubsetPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[1, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_band,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_band/config.yaml,,smoke_band,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layer_bands"": [0.01, 0.96, 2.03], ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 45.409, ""log_kv_regions"": true}}","45.409*KV; kv_layer_bands=[0.01, 0.96, 2.03]",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_block,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_block/config.yaml,,smoke_block,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=zero, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_block2,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_block2/config.yaml,,smoke_block2,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=zero, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_block3,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_block3/config.yaml,,smoke_block3,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""block_weight"": 1.0, ""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}","1*block; t=zero, span=1",alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_calib,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_calib/config.yaml,,smoke_calib,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""kd_temperature"": 1.0, ""kd_weight"": 0.70921, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 45.409, ""log_kv_regions"": true}}",1*CE + 0.70921*logit KD + 45.409*KV,alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_ce,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_ce/config.yaml,,smoke_ce,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 0.0, ""log_kv_regions"": true}}",1*CE,alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_kd_4b,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_kd_4b/config.yaml,,smoke_kd_4b,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""kd_temperature"": 1.0, ""kd_weight"": 1.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 1.0, ""log_kv_regions"": true}}",1*CE + 1*logit KD + 1*KV,alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_kvonly,0,0,,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/smoke_kvonly/config.yaml,,smoke_kvonly,excluded: below one epoch / no completion evidence,VLM cache / block / field distillation and CE controls,"{""kd"": {""ce_weight"": 0.0, ""kd_temperature"": 1.0, ""kd_weight"": 0.0, ""kv_align"": ""direct"", ""kv_layerwise_std"": true, ""kv_loss_type"": ""l1"", ""kv_weight"": 45.409, ""log_kv_regions"": true}}",45.409*KV,alpamayo1_5_distill.models.kd_model.KDReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/models--Qwen--Qwen3-VL-4B-Instruct/snapshots/ebb281ec70b05090aa6165b016eac8ec08e71b17,,,1e-05,"{""vlm.model.visual"": 0.1}",alpamayo.data.pai.PAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-120,"[0, 1, 2, 3]",default keyframe,False,True,True,0
/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/output_stage1_kava_cosmos2b_lcdrive,3.0,7191,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kavatrain_365.out,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/kavatrain_365.out,Historical 3-epoch run; directory reused; checkpoint-7191 no longer present,kava_historical_3epoch_7191,included,KAVA latent-slot distillation and controls,"{""kava"": {""jacobi_iters"": 1, ""kv_align"": ""projector"", ""kv_layer_map"": null, ""kv_layerwise_std"": true, ""kv_loss_type"": ""smooth_l1"", ""kv_loss_weight"": 1.0, ""num_slots"": 8, ""slot_init"": ""vocab"", ""slot_init_cot_text"": ""/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_distill/training/teacher_kv_lcdrive"", ""slot_init_std"": 0.02, ""teacher_layers"": 36}, ""latent_cosine_weight"": 0.1, ""latent_loss_weight"": 0.01}","CE + 0.01*latent + 1*KV; M=8, T=1, smooth_l1",alpamayo1_5_distill.models.kava_model.KaVaReasoningVLA.from_pretrained_vlm,/data/achahe/alpasim/huggingface/hub/Cosmos-Reason2-2B,/data/achahe/alpamayo-recipes/recipes/alpamayo1_5_sft/training/output_stage1_cosmos2b_lcdrive/checkpoint-3597,,1e-05,"{""vlm.model.visual"": 0.1, ""latent_proj"": 10.0, ""kv_projector"": 5.0, ""slot_embeddings"": 10.0, ""jacobi_proj"": 5.0}",alpamayo1_5_distill.data.kava_dataset.KaVaPAIDataset,/data/datasets/physical_ai_av/,/data/datasets/physical_ai_av/lcdrive_physicalai_av_manifests/lcdrive_train_clip_uuids.txt,,0-3146,"[0, 1, 2, 3]",default keyframe,False,False,False,3
